,0
1,0.004803414242108795
2,0.0046406510318732245
3,0.004631757752491998
4,0.004549651685286743
5,0.004519989477393444
6,0.004506245148611431
7,0.004523209984594508
8,0.004443864038116541
9,0.004401871383099882
10,0.0043769111291205465
11,0.004402403540074722
12,0.004378309693659514
13,0.004374839930072436
14,0.00434291621160784
15,0.004352770907555621
16,0.004301561563733641
17,0.004292839372507386
18,0.004316925645532965
19,0.004385741871250459
20,0.004296379590938428
21,0.004300300083020433
22,0.004288554109224458
23,0.004327873559572043
24,0.004333377812177294
25,0.004299929185526022
26,0.004310522764497965
27,0.004321460225413787
28,0.004376258354982293
29,0.0043454367713528595
30,0.0043543530903348785
31,0.004326805411069443
32,0.004320859455661635
33,0.004336702534301784
34,0.004297910899713867
35,0.0043232739238939595
36,0.004338687187200101
37,0.0043104610457631145
38,0.004302194325942331
39,0.004296259519139592
40,0.004311695178754642
41,0.004325734783438836
42,0.004306587006564447
43,0.0042770165441935026
44,0.004302839608628861
45,0.004318121556615036
46,0.0042754825124289
47,0.004323495035330994
48,0.004306238908182757
49,0.0043037228275270515
50,0.00432770022633739
51,0.0042837276811827935
52,0.004325642458753223
53,0.004290278642907319
54,0.004283908495939376
55,0.004274989692151576
56,0.0043085657998215305
57,0.004279056543066899
58,0.004285341234906696
59,0.004305334834478494
60,0.004309721329166091
61,0.004331688768883567
62,0.0043090940789857765
63,0.004292570449634813
64,0.004306324299794736
65,0.004308900165196171
66,0.004300851838060808
67,0.00430577849870247
68,0.004306928274424657
69,0.004306244470174472
70,0.004292222881363992
71,0.004321491922719071
72,0.004285164860484182
73,0.0042890608062615635
74,0.004287902532673229
75,0.004286134058873951
76,0.004257832276440863
77,0.0042954300354734794
78,0.004260536529176727
79,0.004302164446081357
80,0.004275797531513237
81,0.0042605481913144455
82,0.0043191569456827285
83,0.004264924012143773
84,0.004296906984462626
85,0.0042691645543252305
86,0.004300023912106412
87,0.004285618618491681
88,0.004301867845164035
89,0.004278047327599485
90,0.004294882137470217
91,0.004320922461345675
92,0.004286594685116806
93,0.004341185688104623
94,0.0043296712555521335
95,0.004322446330594451
96,0.004280150683843504
97,0.004309997223628485
98,0.004294551333945527
99,0.004269046529343405
100,0.004325697580071034
101,0.004279349933100829
102,0.004285510843308903
103,0.0043029969724400425
104,0.004261789825591195
105,0.004298290014823974
106,0.00430479580125748
107,0.004271573950177719
108,0.004264623354710094
109,0.004252825625366804
110,0.004293126549926883
111,0.004271016117019516
112,0.004286945718879671
113,0.004287853859133557
114,0.004256499049120964
115,0.004248857372879884
116,0.004259775937174531
117,0.004270729290890632
118,0.004240184177396434
119,0.00423329322835335
120,0.004259425884396836
121,0.004301021411355721
122,0.004239523080935231
123,0.004297241954756175
124,0.004223361334501146
125,0.004233504956723859
126,0.004258419619558621
127,0.004258385009446081
128,0.004242120569229094
129,0.004253806581221024
130,0.004246254286921879
131,0.004247493793559586
132,0.004287705216695469
133,0.004249261140574864
134,0.0042558620579185415
135,0.004251352651092566
136,0.0042479228331699015
137,0.004236727017141724
138,0.004236410489284839
139,0.004218251040189198
140,0.004256120290523964
141,0.004256804047238374
142,0.004236397594555642
143,0.0042435472374839685
144,0.004222342220826886
145,0.004230992903254608
146,0.004221546826080234
147,0.004241982318986026
148,0.004237025089035268
149,0.004248089792680285
150,0.004253406530682035
151,0.004231348789431453
152,0.0042397258757334464
153,0.004223263810119335
154,0.004206475644891199
155,0.004239530434300991
156,0.004228046183830247
157,0.004222031425263132
158,0.0042311362550927056
159,0.004225430152046946
160,0.004245738548285953
161,0.004232575147049363
162,0.0042209753753041125
163,0.0042025990361404955
164,0.004216738860856434
165,0.004206249193662076
166,0.004224894842053703
167,0.004248255102780261
168,0.0042246747638955305
169,0.004234533633561912
170,0.004236488217097268
171,0.004196495511128142
172,0.004180571303229098
173,0.004212422438842133
174,0.004229573248570326
175,0.004197086083121616
176,0.0042216517169367624
177,0.004225246416828627
178,0.004186746845656485
179,0.004214995975724156
180,0.004224001400188801
181,0.0042340633333787575
182,0.00422604946089296
183,0.004217291948634715
184,0.004230591726868039
185,0.004224099866137851
186,0.0042451641461128805
187,0.0042456444696271365
188,0.004218174608287837
189,0.004208688135182572
190,0.0042267538350728925
191,0.004237131023290505
192,0.00422955226713225
193,0.004202942737255911
194,0.0042368023370105866
195,0.004217451633189738
196,0.0043022410271392345
197,0.004249018770913207
198,0.004283793442938924
199,0.004240969860662528
200,0.004242299632327286
201,0.004314047118481104
202,0.0042349302755166325
203,0.0042145610836986855
204,0.004190036138706354
205,0.004217443508359354
206,0.00425306856644473
207,0.004229651665308935
208,0.004192337125201626
