,0
1,0.002791910597955178
2,0.002736531409824893
3,0.002716909936276651
4,0.0027287433994455427
5,0.002723848292006644
6,0.0027445433456009523
7,0.0027617892182439
8,0.002752899191421706
9,0.0027446635108712945
10,0.002715943717951097
11,0.002681274739191866
12,0.0027222665669943994
13,0.0027457600746125807
14,0.002730944126636785
15,0.002738214818029148
16,0.0027105641292408627
17,0.0027284086147723865
18,0.0026892132124170217
19,0.00269278944636067
20,0.0027029802467774507
21,0.0027066706582261884
22,0.002744263189960122
23,0.0027132085550093366
24,0.0027115977636956146
25,0.0026952454544150618
26,0.0027020159838608364
27,0.0027147406165005552
28,0.0026809530967082914
29,0.0026643784497989665
30,0.002698258915751504
31,0.0026755506324026212
32,0.0026814448619344473
33,0.002709426030323438
34,0.002688095179949647
35,0.002684448505141812
36,0.002688798250802281
37,0.0026921500899640626
38,0.0026632539505258485
39,0.0026905077160901273
40,0.0027153393120478023
41,0.002715414997130115
42,0.00268797961003862
43,0.0026974711530965293
44,0.002677825498167999
45,0.0026822508625068712
46,0.0026656135300137163
47,0.0026913174362547987
48,0.0026839156855644137
49,0.002680552025946096
50,0.00268426726886561
51,0.002677289922982802
52,0.0026574426418352714
53,0.002655314858240182
54,0.0026851164991248512
55,0.002667281688762472
56,0.0026946403258305694
57,0.0026545454682935206
58,0.002694924739986669
59,0.0026480210201191793
60,0.002685786983503773
61,0.0026798162690635004
62,0.0026459842066924124
63,0.002658392175856856
64,0.002669583794539323
65,0.0026540216685196523
66,0.0026503602305315175
67,0.002640934325731345
68,0.0026785320801943025
69,0.002630413765480061
70,0.002655232112196683
71,0.002676438345504397
72,0.0026906711878946802
73,0.0026488939304851024
74,0.0026699261737953826
75,0.0026586325088264516
76,0.002677949402398725
77,0.0026674611520355372
78,0.0026779865480405806
79,0.0026841196292511542
80,0.0026743839880420004
81,0.0026974202168246917
82,0.0026477639836047133
83,0.0026448942683413557
84,0.002662556907624235
85,0.002677787309981951
86,0.0026753603538593007
87,0.0026590230871271496
88,0.00265327539442815
89,0.0026657596102458376
90,0.002654050004710972
91,0.0026909504820306247
92,0.0027104382183724316
93,0.0026416457975209345
94,0.002673712032837471
95,0.0026886032755486884
96,0.002675741195291959
97,0.0026841594279706283
98,0.0027314997411822762
99,0.0027005458706031685
100,0.002653588123945962
101,0.0026883426580660255
102,0.002678386447754832
103,0.002690905700967249
104,0.002703558588364817
105,0.0026858370580891107
106,0.002656921224517342
107,0.0026205267344415234
108,0.0026374843732968104
109,0.0026873124027722954
110,0.0026527820782791542
111,0.002677793281285641
112,0.0026408848572961803
113,0.0026378381637692217
114,0.0026498394948320297
115,0.0026477335322898816
116,0.0026090516031384487
117,0.002646546382633981
118,0.0026099228375239384
119,0.0026161912263965737
120,0.0026003385654058027
121,0.0026849180514649787
122,0.0026270105852291233
123,0.002606355897943239
124,0.0026080739421524713
125,0.0026383907094602163
126,0.0026098842035419513
127,0.0026179643340956257
128,0.0026463139985768176
129,0.0026286236149778612
130,0.0026402426025884497
131,0.0026244698659957677
132,0.0026471140322547435
133,0.0026453655668338674
134,0.0026228888621332895
135,0.002646207850606523
136,0.0026059016142641555
137,0.0026084604380911458
138,0.002634576016389729
139,0.00263418003340913
140,0.0026126090440341944
141,0.0026411682397385304
142,0.0026242167494549724
143,0.002609854097620637
144,0.0026227636900981646
145,0.00261303792528084
146,0.0026307072314891372
147,0.0025983252740970986
148,0.002610137726987806
149,0.002616828498380229
150,0.0026132797695897015
151,0.0026290911213711294
152,0.0025931002056380254
153,0.002597978616565205
154,0.00262404983707062
155,0.002607507905542604
156,0.002599614932648284
157,0.002615390822586329
158,0.0026002289213660408
159,0.0025980055097292037
160,0.0025961033650785926
161,0.002584668467623709
162,0.0026116984869007025
163,0.0026097585796103708
164,0.002583698398100216
165,0.0025858343324030586
166,0.0025862642970524274
167,0.002574530379683082
168,0.0025775542237050997
169,0.0025871887273018965
170,0.002576608774934657
171,0.0025722618497219826
172,0.0026154042317325763
173,0.002594257740182979
174,0.0025906855824994694
175,0.0025943702320033344
176,0.002580938298217656
177,0.0025770521889202534
178,0.0025897174030718737
179,0.0025985102428783954
180,0.0026101257705579183
181,0.00257961580328764
182,0.0025781361716999554
183,0.002596103171145859
184,0.002585487809501256
185,0.0025981917703276993
186,0.002558950721405731
187,0.0025976162694436944
188,0.0025961831221603757
189,0.0025585977225052402
190,0.002573318582904227
191,0.0025682157209745574
192,0.0025897274403957503
193,0.002575707567733834
194,0.0025685182348223062
195,0.0025744232373791968
196,0.0025949793126888963
197,0.002562332705755429
198,0.002574047785923988
199,0.002585723160246488
200,0.002578455784632558
201,0.002576243998756531
202,0.0025476429766021448
203,0.002553152860618013
204,0.0025769000621427675
205,0.002563618460673028
206,0.0025462840550067242
207,0.00256709398540423
208,0.002595985837397641
209,0.0026018400016617443
210,0.0025468359456936236
211,0.002567689563252794
212,0.0025784847290163874
213,0.0025906415364858153
214,0.0025850315677529733
215,0.0025861614265319044
216,0.0025831557682716604
217,0.00255041936777905
218,0.002569918193210003
219,0.0025433404620064525
220,0.0025488469803519845
221,0.0025651030093305914
222,0.0025524790929200097
